movieId,title,genres,movie_idx,genre_(no genres listed),genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
26052,Pickpocket (1959),Crime|Drama,5446,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,5447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,5448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26078,Advise and Consent (1962),Drama,5449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26082,Harakiri (Seppuku) (1962),Drama,5450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,5451,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,5452,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,5453,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,5454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26122,Onibaba (1964),Drama|Horror|War,5455,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26124,Robinson Crusoe on Mars (1964),Sci-Fi,5456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,5457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,5458,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26142,Major Dundee (1965),Adventure|War|Western,5459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,5460,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,5461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26151,Au Hasard Balthazar (1966),Crime|Drama,5462,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26152,Batman (1966),Action|Adventure|Comedy,5463,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,5464,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,5465,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,5466,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26171,Play Time (a.k.a. Playtime) (1967),Comedy,5467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26172,Point Blank (1967),Action|Crime|Drama|Thriller,5468,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26176,Titicut Follies (1967),Documentary|Drama,5469,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,5470,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,5471,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26195,Sympathy for the Devil (1968),Documentary|Musical,5472,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26198,"Yours, Mine and Ours (1968)",Children|Comedy,5473,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,5474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26231,Performance (1970),Crime|Drama|Thriller,5475,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,5476,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
26237,Zabriskie Point (1970),Drama|Romance,5477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26242,Duel (1971),Action|Mystery|Thriller,5478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26249,They Call Me Trinity (1971),Comedy|Western,5479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26258,"Topo, El (1970)",Fantasy|Western,5480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,5481,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26283,Charley Varrick (1973),Crime|Drama|Thriller,5482,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,5483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26303,Sisters (1973),Horror|Thriller,5484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,5485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26313,California Split (1974),Comedy|Drama,5486,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26317,Emmanuelle (1974),Drama|Romance,5487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26322,Gone in 60 Seconds (1974),Action|Crime|Drama,5488,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,5489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,5490,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26344,French Connection II (1975),Action|Crime|Drama|Thriller,5491,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,5492,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26350,"Passenger, The (Professione: reporter) (1975)",Drama,5493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26357,Trilogy of Terror (1975),Horror|Thriller,5494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26359,1900 (Novecento) (1976),Drama|War,5495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26365,Futureworld (1976),Sci-Fi|Thriller,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26366,Harlan County U.S.A. (1976),Documentary,5497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26375,Silver Streak (1976),Action|Comedy|Crime,5498,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26386,High Anxiety (1977),Comedy|Thriller,5499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26391,"New York, New York (1977)",Drama|Musical|Romance,5500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
26394,"Turning Point, The (1977)",Drama|Romance,5501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26399,Five Deadly Venoms (1978),Action,5502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,5503,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26409,"Clonus Horror, The (1979)",Horror|Sci-Fi,5504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,5505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26422,Hair (1979),Comedy|Drama|Musical,5506,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26429,Love at First Bite (1979),Comedy|Horror|Romance,5507,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,5508,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26453,Smiley's People (1982),Drama|Mystery,5509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26464,Blue Thunder (1983),Action|Crime|Drama,5510,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26467,"Day After, The (1983)",Drama|Sci-Fi,5511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26471,Eddie Murphy Delirious (1983),Comedy|Documentary,5512,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26472,"Norte, El (1984)",Adventure|Drama,5513,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,5514,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
26498,Boy Meets Girl (1984),Drama,5515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,5516,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,5517,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,5518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26524,"Times of Harvey Milk, The (1984)",Documentary,5519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,5520,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26528,Anne of Green Gables (1985),Children|Drama,5521,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26539,Death of a Salesman (1985),Drama,5522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,5523,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,5524,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,5525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
26555,Spies Like Us (1985),Comedy,5526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26562,White Nights (1985),Drama,5527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26564,'Round Midnight (1986),Drama|Musical,5528,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26567,Club Paradise (1986),Comedy,5529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,5530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,5531,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,5532,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,5533,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,5534,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,5535,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,5536,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,5537,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,5538,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,5539,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
26622,Dominick and Eugene (1988),Drama,5540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,5541,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26630,Moonwalker (1988),Musical,5542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,5543,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,5544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26649,Lonesome Dove (1989),Adventure|Drama|Western,5545,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,5546,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26676,Almost an Angel (1990),Comedy,5547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26680,Cry-Baby (1990),Comedy|Musical|Romance,5548,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26681,Bullet in the Head (1990),Action|Drama|War,5549,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26686,Ghost Dad (1990),Comedy|Fantasy,5550,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,5551,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
26694,Ju Dou (1990),Drama,5552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26695,"Krays, The (1990)",Drama,5553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26696,Lionheart (1990),Action,5554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26700,Nuns on the Run (1990),Comedy|Crime,5555,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,5556,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
26704,State of Grace (1990),Crime|Drama|Thriller,5557,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26712,35 Up (1991),Documentary,5558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,5559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26717,Begotten (1990),Drama|Horror,5560,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
26726,Dutch (1991),Comedy,5561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,5562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26732,Johnny Stecchino (1991),Comedy,5563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,5564,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,5565,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,5566,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26745,Other People's Money (1991),Comedy|Drama|Romance,5567,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26750,Quigley Down Under (1990),Adventure|Drama|Western,5568,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,5569,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,5570,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,5571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,5572,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,5573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26778,Ladybugs (1992),Comedy,5574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26782,"Mambo Kings, The (1992)",Drama|Musical,5575,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26791,Shining Through (1992),Drama|Romance|Thriller|War,5576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
26792,Sidekicks (1992),Action|Adventure|Children|Comedy,5577,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,5578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26797,Visions of Light: The Art of Cinematography (1992),Documentary,5579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26810,Bad Boy Bubby (1993),Drama,5580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26812,Barbarians at the Gate (1993),Drama,5581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26819,Fortress (1992),Action|Sci-Fi,5582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26828,Mr. Nanny (1993),Action|Children|Comedy,5583,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26838,"Snapper, The (1993)",Comedy|Drama,5584,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,5585,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,5586,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,5587,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26861,Freaked (1993),Comedy|Sci-Fi,5588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,5589,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26870,Major League II (1994),Comedy,5590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26871,My Father the Hero (1994),Comedy|Romance,5591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,5592,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,5593,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama,5594,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26901,Last of the Dogmen (1995),Adventure|Western,5595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,5596,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,5597,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,5598,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26940,"Late Shift, The (1996)",Comedy,5599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26947,Pusher (1996),Crime|Thriller,5600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26958,Emma (1996),Romance,5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26965,"Boxer, The (1997)",Drama|Thriller,5602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26974,Gummo (1997),Drama,5603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26985,Nirvana (1997),Action|Sci-Fi,5604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,5605,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,5606,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
27003,Beowulf (1999),Action|Horror|Sci-Fi,5607,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27006,RKO 281 (1999),Drama,5608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,5609,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27020,Gia (1998),Drama|Romance,5610,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27022,Thursday (1998),Action|Crime|Thriller,5611,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,5612,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,5613,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
27074,Brave New World (1998),Sci-Fi,5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy,5615,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27105,Purgatory (1999),Fantasy|Western,5616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27124,Bleeder (1999),Drama|Thriller,5617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,5618,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27140,Candyman 3: Day of the Dead (1999),Horror,5619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,5620,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,5621,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
27176,Style Wars (1983),Documentary,5622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27178,In July (Im Juli) (2000),Comedy|Romance,5623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,5624,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27193,Taxi 2 (2000),Action|Comedy,5625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27246,If These Walls Could Talk 2 (2000),Drama|Romance,5626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,5627,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,5628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,5629,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
27306,Bartleby (2001),Comedy|Drama,5630,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,5631,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
